@attribute measureOutOfBagError numeric
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data

Conocimiento,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180909.0224,45,5,4,1,0,80,20,0,0,0.275,0.366572,68.026316,86.46928,3.956159,2.771181,1.184978,0.791232,0.554236,0.236996,1.061234,0.212247,26.82485,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.75,0.9,0.8,0.8,0.2,0.2,?,0.8,?,?,0.75,0.786667,?,0.8,0.001,0,0,0,0,0,4906,6309,2589,100,80,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?,?,?,?,?,?,?,?
Conocimiento,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180909.0224,45,5,2,3,0,40,60,0,-0.363636,0.542857,0.633812,134.285714,149.50751,3.956159,7.732497,-3.776338,0.791232,1.546499,-0.755268,-2.064,-0.4128,-52.171824,0.5,2,1,1,0,0,0.5,2,0.666667,0.5,0.571429,-0.408248,0.375,0.816667,0.4,0.9,0.1,0.6,0.533333,0.4,0.457143,-0.408248,0.375,0.703333,0.285714,0.4,0,0,0,0,0,0,4542,6309,2589,100,90,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3,?,?,?,?,?,?,?,?,?,?
Conocimiento,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180909.0224,45,5,4,1,0,80,20,0,0,0.275,0.366572,68.026316,86.46928,3.956159,2.771181,1.184978,0.791232,0.554236,0.236996,1.061234,0.212247,26.82485,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.75,0.9,0.8,0.8,0.2,0.2,?,0.8,?,?,0.75,0.786667,?,0.8,0,0,0,0,0,0,4906,6309,2589,100,80,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?,?,?,?,?,?,?,?
Conocimiento,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.229864,0.382806,49.557889,77.097153,4.959163,2.787903,2.171261,0.991833,0.557581,0.434252,2.443459,0.488692,49.271608,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0,0,0,0,0,0,5270,6309,2589,100,70,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?,?,?,?,?,?,?,?
Conocimiento,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.276923,0.381557,59.703599,76.845519,4.959163,2.951978,2.007185,0.991833,0.590396,0.401437,2.056436,0.411287,41.467405,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.916667,0.916667,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.916667,0.883333,0.761905,0.8,0.001,0,0,0,0,0,4542,6309,2589,100,80,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3,?,?,?,?,?,?,?,?,?,?
Conocimiento,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180909.0224,45,5,3,2,0,60,40,0,0.166667,0.4,0.476562,86.238532,95.979444,4.959163,4.421464,0.537699,0.991833,0.884293,0.10754,0.554589,0.110918,11.183114,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.666667,0.755556,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.666667,0.653333,0.583333,0.6,0,0,0,0,0,0,4542,6309,2589,100,90,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3,?,?,?,?,?,?,?,?,?,?
Conocimiento,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180909.0224,45,5,3,2,0,60,40,0,0,0.45,0.580948,97.018349,117.002712,4.959163,1076.830075,-1071.870912,0.991833,215.366015,-214.374182,0.139551,0.02791,2.81401,1,3,1,2,0,0,0,0,0.6,1,0.75,?,0.416667,0.566667,0.6,0.6,0.4,0.4,?,0.6,?,?,0.416667,0.486667,?,0.6,0.001,0,0,0,0,0,4542,6309,2589,80,80,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3,?,?,?,?,?,?,?,?,?,?
Conocimiento,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180909.0224,45,5,3,2,0,60,40,0,0.166667,0.469565,0.494541,101.236538,99.600392,4.959163,4.92683,0.032333,0.991833,0.985366,0.006467,-0.124136,-0.024827,-2.50317,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.583333,0.644444,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.583333,0.566667,0.583333,0.6,0,0,0,0,0,0,4906,6309,2589,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?,?,?,?,?,?,?,?
Conocimiento,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180909.0224,45,5,3,2,0,60,40,0,0,0.462222,0.497897,99.653415,100.276319,4.959163,4.981967,-0.022804,0.991833,0.996393,-0.004561,0.016932,0.003386,0.34143,1,3,1,2,0,0,0,0,0.6,1,0.75,?,0.5,0.6,0.6,0.6,0.4,0.4,?,0.6,?,?,0.5,0.52,?,0.6,0,0,0,0,0,0,3573,6309,2589,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1,?,?,?,?,?,?,?,?,?,?
Conocimiento,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,5,0,0,100,0,0,1,0.298922,0.325974,73.943915,76.892788,3.956159,2.685325,1.270834,0.791232,0.537065,0.254167,1.270834,0.254167,32.122916,1,4,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.013,0.001,0.02,0,20,0,138989,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0,0.303,0.420237,74.952632,99.128217,3.956159,3.87153,0.084629,0.791232,0.774306,0.016926,0.943986,0.188797,23.861168,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.375,0.804167,0.8,0.8,0.2,0.2,?,0.8,?,?,0.375,0.693333,?,0.8,0.012,0,0.02,0,20,0,136305,6309,2589,100,90,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0,0.30301,0.440567,74.955151,103.923764,3.956159,4.165295,-0.209136,0.791232,0.833059,-0.041827,0.890081,0.178016,22.498628,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.5,0.8875,0.8,0.8,0.2,0.2,?,0.8,?,?,0.5,0.776667,?,0.8,0.011,0,0.02,0,20,0,136706,6309,2589,100,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0,0.357726,0.382623,88.490186,90.255543,3.956159,3.40367,0.552489,0.791232,0.680734,0.110498,0.552489,0.110498,13.965297,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,1,1,0.8,0.8,0.2,0.2,?,0.8,?,?,1,1,?,0.8,0.007,0,0.01,0,10,0,141927,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0.166667,0.462589,0.574103,99.732496,115.624294,4.959163,7.69215,-2.732987,0.991833,1.53843,-0.546597,-0.020701,-0.00414,-0.417427,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.666667,0.866667,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.666667,0.753333,0.583333,0.6,0.007,0,0.01,0,10,0,124029,6309,2589,80,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0.166667,0.404426,0.489167,87.192717,98.518117,4.959163,4.643524,0.315639,0.991833,0.928705,0.063128,0.513282,0.102656,10.350171,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.5,0.755556,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.5,0.653333,0.583333,0.6,0.007,0,0.01,0,10,0,130895,6309,2589,100,90,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0.285714,0.512163,0.542429,110.42044,109.245001,4.959163,5.685497,-0.726334,0.991833,1.137099,-0.145267,-0.595094,-0.119019,-11.999883,0.333333,1,0,0,1,2,0.666667,2,1,0.333333,0.5,0.408248,0.333333,0.7,0.6,0.266667,0.733333,0.4,0.8,0.6,0.566667,0.408248,0.333333,0.586667,0.583333,0.6,0.013,0,0.01,0,10,0,127921,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0,0.35309,0.431392,76.125004,86.882219,4.959163,3.765461,1.193702,0.991833,0.753092,0.23874,1.258969,0.251794,25.386726,1,3,1,2,0,0,0,0,0.6,1,0.75,?,1,1,0.6,0.6,0.4,0.4,?,0.6,?,?,1,1,?,0.6,0.012,0,0.01,0,10,0,138576,6309,2589,100,90,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0.166667,0.418858,0.587828,90.304299,118.388485,4.959163,7.608619,-2.649456,0.991833,1.521724,-0.529891,0.371353,0.074271,7.488221,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.666667,0.866667,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.666667,0.753333,0.583333,0.6,0.007,0,0.01,0,10,0,137283,6309,2589,100,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.306105,0.440363,65.995172,88.68911,4.959163,4.003394,0.955769,0.991833,0.800679,0.191154,1.775946,0.355189,35.811409,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.833333,0.916667,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.833333,0.883333,0.761905,0.8,0.007,0,0.01,0,10,0,135714,6309,2589,100,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0,0.291019,0.396583,71.988992,93.548354,3.956159,3.222567,0.733592,0.791232,0.644513,0.146718,0.987408,0.197482,24.958754,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.5,0.9,0.8,0.8,0.2,0.2,?,0.8,?,?,0.5,0.786667,?,0.8,0.007,0,0.01,0,10,0,139078,6309,2589,100,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0,0.242038,0.418803,59.872673,98.789777,3.956159,3.683209,0.27295,0.791232,0.736642,0.05459,1.424133,0.284827,35.997865,1,4,1,1,0,0,0,0,0.8,1,0.888889,?,0.75,0.95,0.8,0.8,0.2,0.2,?,0.8,?,?,0.75,0.86,?,0.8,0.008,0,0.01,0,10,0,147022,6309,2589,100,70,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,5,0,0,100,0,0,1,0.210873,0.2394,52.163412,56.471051,3.956159,1.778093,2.178066,0.791232,0.355619,0.435613,2.178066,0.435613,55.055078,1,4,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0,0,0,0,138450,6309,2589,100,90,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0.285714,0.389004,0.540127,96.227422,127.408569,3.956159,7.198552,-3.242393,0.791232,1.43971,-0.648479,-0.237823,-0.047565,-6.011457,0.5,2,0,0,1,1,0.5,2,1,0.5,0.666667,0.408248,0.875,0.95,0.6,0.1,0.9,0.4,0.866667,0.6,0.633333,0.408248,0.875,0.86,0.583333,0.6,0.007,0,0.01,0,10,0,136002,6309,2589,80,70,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.261685,0.393093,56.418382,79.168886,4.959163,3.061812,1.897352,0.991833,0.612362,0.37947,2.174956,0.434991,43.85732,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0.014,0,0,0,0,0,128472,6309,2589,100,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.367813,0.429435,79.299179,86.488206,4.959163,4.115469,0.843694,0.991833,0.823094,0.168739,1.343559,0.268712,27.092447,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.5,0.638889,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.5,0.663333,0.761905,0.8,0.007,0,0.01,0,10,0,130029,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.32622,0.339624,70.331841,68.40026,4.959163,2.931519,2.027644,0.991833,0.586304,0.405529,2.027644,0.405529,40.88681,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0.007,0.001,0.01,0,10,0,133443,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,2,3,0,40,60,0,-0.363636,0.637123,0.724206,137.36136,145.854976,4.959163,1080.595623,-1075.63646,0.991833,216.119125,-215.127292,-1.991321,-0.398264,-40.154384,0.666667,2,1,2,0,0,0.333333,1,0.5,0.666667,0.571429,-0.408248,0,0.477778,0.4,0.733333,0.266667,0.6,0.3,0.4,0.342857,-0.408248,0,0.416667,0.285714,0.4,0.006,0,0.01,0,10,0,137120,6309,2589,80,90,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,2,3,0,40,60,0,-0.153846,0.515978,0.5334,111.243055,107.426594,4.959163,5.510904,-0.551741,0.991833,1.102181,-0.110348,-0.665237,-0.133047,-13.414306,0.333333,1,0.5,1,0.5,1,0.666667,2,0.5,0.333333,0.4,-0.166667,0.333333,0.7,0.4,0.566667,0.433333,0.6,0.433333,0.4,0.4,-0.166667,0.333333,0.586667,0.4,0.4,0.007,0,0.01,0,10,0,131836,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0,0.386537,0.496583,83.336011,100.011619,4.959163,4.879089,0.080074,0.991833,0.975818,0.016015,0.755005,0.151001,15.22445,1,3,1,2,0,0,0,0,0.6,1,0.75,?,0.75,0.805556,0.6,0.6,0.4,0.4,?,0.6,?,?,0.75,0.783333,?,0.6,0.007,0,0.01,0,10,0,140458,6309,2589,100,90,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0,0.388387,0.541732,83.734908,109.104725,4.959163,5.82759,-0.868426,0.991833,1.165518,-0.173685,0.629838,0.125968,12.700483,1,3,1,2,0,0,0,0,0.6,1,0.75,?,0.666667,0.866667,0.6,0.6,0.4,0.4,?,0.6,?,?,0.666667,0.753333,?,0.6,0.007,0,0.01,0,10,0,135727,6309,2589,100,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.615385,0.258376,0.342339,55.704927,68.947056,4.959163,2.500206,2.458957,0.991833,0.500041,0.491791,2.258941,0.451788,45.550857,0.666667,2,0,0,1,2,0.333333,1,1,0.666667,0.8,0.666667,0.916667,0.916667,0.8,0.133333,0.866667,0.2,0.866667,0.8,0.8,0.666667,0.916667,0.883333,0.8,0.8,0.008,0,0.01,0,10,0,138525,6309,2589,100,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.275324,0.414627,59.358896,83.505729,4.959163,3.58696,1.372203,0.991833,0.717392,0.274441,2.097102,0.41942,42.287409,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.916667,0.916667,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.916667,0.883333,0.761905,0.8,0.011,0.001,0.01,0,10,0,134422,6309,2589,100,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.346175,0.36989,74.63404,74.495858,4.959163,3.224036,1.735127,0.991833,0.644807,0.347025,1.735127,0.347025,34.988307,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0.007,0.001,0.01,0,10,0,129074,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0,0.401496,0.552022,86.561073,111.17708,4.959163,6.077266,-1.118103,0.991833,1.215453,-0.223621,0.528536,0.105707,10.657769,1,3,1,2,0,0,0,0,0.6,1,0.75,?,0.666667,0.866667,0.6,0.6,0.4,0.4,?,0.6,?,?,0.666667,0.753333,?,0.6,0.007,0,0.01,0,10,0,133782,6309,2589,100,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.385804,0.46528,83.177966,93.707389,4.959163,4.641464,0.317699,0.991833,0.928293,0.06354,1.069487,0.213897,21.565886,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.666667,0.694444,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.666667,0.696667,0.761905,0.8,0.007,0,0.01,0,10,0,141588,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,-0.25,0.419649,0.533196,103.807964,125.773589,3.956159,8.902936,-4.946777,0.791232,1.780587,-0.989355,-0.238894,-0.047779,-6.038529,0.75,3,1,1,0,0,0.25,1,0.75,0.75,0.75,-0.25,0.75,0.95,0.6,0.85,0.15,0.4,0.6,0.6,0.6,-0.25,0.75,0.86,0.375,0.6,0.007,0,0.01,0,10,0,125699,6309,2589,80,80,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.350207,0.405117,86.630243,95.561617,3.956159,3.540221,0.415938,0.791232,0.708044,0.083188,0.438926,0.087785,11.094751,0.75,3,0,0,1,1,0.25,1,1,0.75,0.857143,0.612372,0.75,0.95,0.8,0.05,0.95,0.2,0.9,0.8,0.819048,0.612372,0.75,0.86,0.761905,0.8,0.006,0,0,0,0,0,138990,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0.285714,0.335514,0.463044,82.995639,109.225684,3.956159,4.243705,-0.287546,0.791232,0.848741,-0.057509,0.277299,0.05546,7.009287,0.5,2,0,0,1,1,0.5,2,1,0.5,0.666667,0.408248,0.875,0.95,0.6,0.1,0.9,0.4,0.866667,0.6,0.633333,0.408248,0.875,0.86,0.583333,0.6,0.007,0,0.01,0,10,0,131371,6309,2589,100,90,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,5,0,0,100,0,0,1,0.307026,0.30754,75.948427,72.544462,3.956159,2.647978,1.308181,0.791232,0.529596,0.261636,1.308181,0.261636,33.066945,1,4,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0,0,0,0,139454,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,5,0,0,100,0,0,1,0.315589,0.32962,68.039848,66.385385,4.959163,2.811629,2.147534,0.991833,0.562326,0.429507,2.147534,0.429507,43.304358,1,3,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.01,0,10,0,136329,6309,2589,100,100,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.545455,0.326497,0.401963,70.391593,80.955308,4.959163,3.361397,1.597766,0.991833,0.672279,0.319553,1.597766,0.319553,32.21847,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,1,1,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,1,1,0.761905,0.8,0.007,0,0,0,0,0,138676,6309,2589,100,90,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,3,2,0,60,40,0,0.166667,0.40277,0.525179,86.835691,105.770923,4.959163,5.390208,-0.431045,0.991833,1.078042,-0.086209,0.527955,0.105591,10.646054,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.666667,0.866667,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.666667,0.753333,0.583333,0.6,0.007,0,0.01,0,10,0,138738,6309,2589,100,90,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
Conocimiento,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20180909.0224,45,5,4,1,0,80,20,0,0.615385,0.353886,0.507412,76.296539,102.19272,4.959163,1075.400653,-1070.44149,0.991833,215.080131,-214.088298,1.356223,0.271245,27.347818,0.666667,2,0,0,1,2,0.333333,1,1,0.666667,0.8,0.666667,0.75,0.866667,0.8,0.133333,0.866667,0.2,0.866667,0.8,0.8,0.666667,0.75,0.753333,0.8,0.8,0.007,0,0.01,0,10,0,138450,6309,2589,80,70,?,?,?,?,-1,?,?,?,?,?,?,?,?,?
